2023-03-24T11:15:42.0626995 7100 4200
2023-03-24T11:15:59.3405583 1300 72
2023-03-24T11:16:01.0250513 3300 2000
2023-03-24T11:16:02.7108234 3300 2000
2023-03-24T11:16:19.9828274 17000 970
2023-03-24T11:16:21.6825740 5800 3400
2023-03-24T11:16:23.3590027 8700 5200
2023-03-24T11:16:25.0639107 6800 4000
2023-03-24T11:16:42.3401701 12000 672
2023-03-24T11:16:44.0274817 889 527
2023-03-24T11:16:45.7007309 5800 3500
2023-03-24T11:16:47.3947205 2900 1700
2023-03-24T11:17:04.6184779 3000 175
2023-03-24T11:17:06.2962019 5000 3000
2023-03-24T11:17:07.9744046 8100 4800
2023-03-24T11:17:09.6946318 890 519
2023-03-24T11:17:26.9114378 2800 165
2023-03-24T11:17:28.5927862 15000 9200
2023-03-24T11:17:30.2909132 13000 7600
2023-03-24T11:17:30.4316552 29000 16000
2023-03-24T11:17:30.4353828 35000 19000
2023-03-24T11:17:30.5791176 57000 29000
2023-03-24T11:17:30.7125264 116000 55000
2023-03-24T11:17:31.5775876 9900 3300
2023-03-24T11:17:31.6997041 21000 6700
2023-03-24T11:17:31.7328034 5900 1900
2023-03-24T11:17:31.8005040 152000 47000
2023-03-24T11:17:32.9337441 13000 3100
2023-03-24T11:17:32.9743264 30000 6900
2023-03-24T11:17:33.0032193 37000 8400
2023-03-24T11:17:34.3798921 87000 15000
2023-03-24T11:17:47.5474214 24000 1300
2023-03-24T11:17:48.3099757 14000 690
2023-03-24T11:17:48.6690061 10000 510
2023-03-24T11:17:49.7904710 38000 1800
2023-03-24T11:17:49.8326386 49000 2300
2023-03-24T11:17:49.8335999 194000 9100
2023-03-24T11:17:50.2164142 121000 5600
2023-03-24T11:17:50.9646326 6800 304
2023-03-24T11:17:51.1111126 43000 1900
2023-03-24T11:17:51.1819554 86000 3800
2023-03-24T11:17:51.4516298 223000 9800
2023-03-24T11:17:51.6177553 61000 2700
2023-03-24T11:17:53.3859279 1500 879
2023-03-24T11:18:10.7392312 19000 1100
2023-03-24T11:18:12.4234732 24000 14000
2023-03-24T11:18:14.1188475 4500 2700
2023-03-24T11:18:31.5989662 1600 92
2023-03-24T11:18:33.3001614 2300 1400
2023-03-24T11:18:35.0152981 7800 4500
2023-03-24T11:18:36.7229635 2100 1200
2023-03-24T11:18:53.9131524 3100 182
2023-03-24T11:18:55.6023398 2000 1200
2023-03-24T11:18:57.2936763 2000 1200
2023-03-24T11:18:58.9736780 1900 1100
2023-03-24T11:19:16.1544560 1700 101
2023-03-24T11:19:17.8633546 2700 1600
2023-03-24T11:19:19.5531564 2700 1600
2023-03-24T11:19:21.2292068 2000 1200
2023-03-24T11:19:38.4926434 2100 120
2023-03-24T11:19:40.1876100 1300 760
2023-03-24T11:19:41.8792341 3400 2000
2023-03-24T11:19:59.1191325 4000 234
2023-03-24T11:20:00.8097067 4900 2900
2023-03-24T11:20:03.2411475 965 396
2023-03-24T11:20:04.9325655 4700 2800
2023-03-24T11:20:22.1445615 6400 369
2023-03-24T11:20:23.8293401 1500 867
2023-03-24T11:20:25.5200456 22000 13000
2023-03-24T11:20:42.6325205 32000 1900
2023-03-24T11:20:44.3094045 4100 2400
2023-03-24T11:20:46.0037740 12000 6900
2023-03-24T11:20:47.6952885 2200 1300
2023-03-24T11:21:04.9101752 3200 188
2023-03-24T11:21:06.6029681 889 526
2023-03-24T11:21:08.2935998 2000 1200
2023-03-24T11:21:09.9847461 1900 1100
2023-03-24T11:21:27.2391645 7900 459
2023-03-24T11:21:28.9295508 3000 1800
2023-03-24T11:21:30.6157949 2200 1300
2023-03-24T11:21:32.3125681 2200 1300
2023-03-24T11:21:49.7223366 1600 90
2023-03-24T11:21:51.4144730 1900 1100
2023-03-24T11:21:53.1087184 1700 1000
2023-03-24T11:21:54.7998214 2800 1600
2023-03-24T11:22:12.0656182 3100 179
2023-03-24T11:22:15.3717568 880 266
2023-03-24T11:22:32.4654318 1900 112
2023-03-24T11:22:34.1565464 2100 1200
2023-03-24T11:22:35.8266578 1300 753
2023-03-24T11:22:37.5081704 3000 1800
2023-03-24T11:22:54.7380360 6800 394
2023-03-24T11:22:56.4080827 8400 5000
2023-03-24T11:22:58.0762489 5100 3100
2023-03-24T11:22:59.7599818 2100 1200
2023-03-24T11:23:17.0156006 815 47
2023-03-24T11:23:18.6919484 4200 2500
2023-03-24T11:23:20.3714694 17000 10000
2023-03-24T11:23:22.0546543 865 514
2023-03-24T11:23:39.3489696 3600 208
2023-03-24T11:23:41.0105084 3100 1800
2023-03-24T11:23:42.6951174 20000 12000
2023-03-24T11:23:44.3698340 6800 4000
2023-03-24T11:24:01.5986589 14000 787
2023-03-24T11:24:04.5172054 3100 1100
2023-03-24T11:24:06.1959715 19000 11000
2023-03-24T11:24:23.3084538 690 40
2023-03-24T11:24:25.0048458 769 453
2023-03-24T11:24:26.6784159 1200 742
2023-03-24T11:24:28.3577145 2800 1600
2023-03-24T11:24:45.5760284 2300 131
2023-03-24T11:24:47.3199298 4000 2300
2023-03-24T11:24:49.0117010 2800 1700
2023-03-24T11:24:50.6800198 19000 11000
2023-03-24T11:25:07.8925789 145 8
2023-03-24T11:25:09.5893286 5300 3200
2023-03-24T11:25:11.2685346 2500 1500
2023-03-24T11:25:12.9458600 1600 926
2023-03-24T11:25:30.1660256 747 43
2023-03-24T11:25:31.8806391 13000 7500
2023-03-24T11:25:32.0087029 49000 27000
2023-03-24T11:25:32.1312906 89000 45000
2023-03-24T11:25:32.4062132 211000 94000
2023-03-24T11:25:32.4092953 160000 71000
2023-03-24T11:25:33.1402109 21000 7000
2023-03-24T11:25:33.2537140 35000 11000
2023-03-24T11:25:33.5250910 87000 26000
2023-03-24T11:25:33.5370086 14000 4100
2023-03-24T11:25:33.6501541 25000 7100
2023-03-24T11:25:34.5107489 29000 6700
2023-03-24T11:25:34.6846496 122000 27000
2023-03-24T11:25:34.7710341 37000 8100
2023-03-24T11:25:34.7759609 10000 2200
2023-03-24T11:25:34.9222836 58000 12000
2023-03-24T11:25:35.9062512 14000 2400
