"org/apache/maven/plugin-tools/maven-plugin-tools/3.5/maven-plugin-tools-3.5.pom";16000;55000
"org/apache/maven/reporting/maven-reporting/2.0.6/maven-reporting-2.0.6.pom";1400;5200
"org/apache/maven/reporting/maven-reporting-api/2.0.6/maven-reporting-api-2.0.6.jar";9900;21000
"org/apache/maven/reporting/maven-reporting-api/2.0.6/maven-reporting-api-2.0.6.pom";1800;6000
"org/apache/maven/reporting/maven-reporting-api/3.0/maven-reporting-api-3.0.jar";11000;9500
"org/apache/maven/reporting/maven-reporting-api/3.0/maven-reporting-api-3.0.pom";2400;8700
"org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.jar";33000;65000
"org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.pom";4000;14000
"org/apache/maven/shared/maven-filtering/1.1/maven-filtering-1.1.jar";43000;40000
"org/apache/maven/shared/maven-filtering/1.1/maven-filtering-1.1.pom";5800;20000
"org/apache/maven/shared/maven-shared-components/10/maven-shared-components-10.pom";8400;31000
"org/apache/maven/shared/maven-shared-components/15/maven-shared-components-15.pom";9300;33000
"org/apache/maven/shared/maven-shared-components/17/maven-shared-components-17.pom";8700;30000
"org/apache/maven/shared/maven-shared-components/18/maven-shared-components-18.pom";4900;18000
"org/apache/maven/shared/maven-shared-components/19/maven-shared-components-19.pom";6400;23000
"org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.jar";14000;15000
"org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.pom";4700;16000
"org/apache/maven/shared/maven-shared-utils/0.1/maven-shared-utils-0.1.jar";155000;168000
"org/apache/maven/shared/maven-shared-utils/0.1/maven-shared-utils-0.1.pom";4000;15000
"org/apache/maven/surefire/maven-surefire-common/2.22.0/maven-surefire-common-2.22.0.jar";524000;1400000
"org/apache/maven/surefire/maven-surefire-common/2.22.0/maven-surefire-common-2.22.0.pom";11000;44000
"org/apache/maven/surefire/surefire/2.22.0/surefire-2.22.0.pom";27000;91000
"org/apache/maven/surefire/surefire-api/2.22.0/surefire-api-2.22.0.jar";186000;570000
"org/apache/maven/surefire/surefire-api/2.22.0/surefire-api-2.22.0.pom";3500;13000
"org/apache/maven/surefire/surefire-booter/2.22.0/surefire-booter-2.22.0.jar";273000;517000
"org/apache/maven/surefire/surefire-booter/2.22.0/surefire-booter-2.22.0.pom";7400;26000
"org/apache/maven/surefire/surefire-junit-platform/2.22.0/surefire-junit-platform-2.22.0.jar";66000;218000
"org/apache/maven/surefire/surefire-junit-platform/2.22.0/surefire-junit-platform-2.22.0.pom";7000;26000
"org/apache/maven/surefire/surefire-logger-api/2.22.0/surefire-logger-api-2.22.0.jar";13000;46000
"org/apache/maven/surefire/surefire-logger-api/2.22.0/surefire-logger-api-2.22.0.pom";2000;6800
"org/apache/maven/surefire/surefire-providers/2.22.0/surefire-providers-2.22.0.pom";2500;8900
"org/apache/xbean/xbean/3.4/xbean-3.4.pom";19000;62000
"org/apache/xbean/xbean-reflect/3.4/xbean-reflect-3.4.jar";134000;102000
"org/apache/xbean/xbean-reflect/3.4/xbean-reflect-3.4.pom";2800;9200
"org/apiguardian/apiguardian-api/1.0.0/apiguardian-api-1.0.0.jar";2200;7200
"org/apiguardian/apiguardian-api/1.0.0/apiguardian-api-1.0.0.pom";1200;4100
"org/codehaus/plexus/plexus/1.0.11/plexus-1.0.11.pom";9000;31000
"org/codehaus/plexus/plexus/1.0.12/plexus-1.0.12.pom";9800;36000
"org/codehaus/plexus/plexus/1.0.4/plexus-1.0.4.pom";5700;20000
"org/codehaus/plexus/plexus/2.0.2/plexus-2.0.2.pom";12000;42000
"org/codehaus/plexus/plexus/2.0.3/plexus-2.0.3.pom";15000;55000
"org/codehaus/plexus/plexus/2.0.6/plexus-2.0.6.pom";17000;58000
"org/codehaus/plexus/plexus/2.0.7/plexus-2.0.7.pom";17000;66000
"org/codehaus/plexus/plexus/3.0.1/plexus-3.0.1.pom";19000;63000
"org/codehaus/plexus/plexus/3.2/plexus-3.2.pom";19000;65000
"org/codehaus/plexus/plexus/3.3.1/plexus-3.3.1.pom";20000;75000
"org/codehaus/plexus/plexus/4.0/plexus-4.0.pom";22000;73000
"org/codehaus/plexus/plexus-archiver/2.1/plexus-archiver-2.1.jar";184000;544000
"org/codehaus/plexus/plexus-archiver/2.1/plexus-archiver-2.1.pom";2800;10000
"org/codehaus/plexus/plexus-classworlds/2.2.2/plexus-classworlds-2.2.2.jar";46000;41000
"org/codehaus/plexus/plexus-classworlds/2.2.2/plexus-classworlds-2.2.2.pom";4000;13000
"org/codehaus/plexus/plexus-compiler/2.2/plexus-compiler-2.2.pom";3600;13000
"org/codehaus/plexus/plexus-compiler-api/2.2/plexus-compiler-api-2.2.jar";25000;23000
"org/codehaus/plexus/plexus-compiler-api/2.2/plexus-compiler-api-2.2.pom";865;3100
"org/codehaus/plexus/plexus-compiler-javac/2.2/plexus-compiler-javac-2.2.jar";19000;17000
"org/codehaus/plexus/plexus-compiler-javac/2.2/plexus-compiler-javac-2.2.pom";769;2700
"org/codehaus/plexus/plexus-compiler-manager/2.2/plexus-compiler-manager-2.2.jar";4600;4200
"org/codehaus/plexus/plexus-compiler-manager/2.2/plexus-compiler-manager-2.2.pom";690;2400
"org/codehaus/plexus/plexus-compilers/2.2/plexus-compilers-2.2.pom";1200;4400
